0 40 53 26 0 # 0 72 75 22 74 58 0 # 0 59 99 94 0 # 0 63 64 49 48 0 # 0 33 81 50 68 0 # 0 36 47 19 8 46 17 0 # 0 62 11 90 10 0 # 0 14 44 38 43 91 100 0 # 0 27 69 30 51 20 32 70 0 # 0 39 23 67 55 25 0 # 0 65 71 9 66 1 0 # 0 31 88 7 0 # 0 52 6 0 # 0 45 82 18 84 60 89 0 # 0 92 42 15 87 57 97 13 0 # 0 95 98 16 86 37 93 0 # 0 5 83 61 85 96 0 # 0 2 21 73 41 56 4 0 # 0 12 76 79 3 54 24 80 0 # 0 28 29 78 34 35 77 0 # | 0.6 0.4 
0 6 0 # 0 28 12 40 53 0 # 0 72 21 73 22 26 0 # 0 2 75 41 55 4 25 0 # 0 59 5 83 61 85 0 # 0 14 15 87 57 43 91 93 0 # 0 52 99 94 0 # 0 30 51 9 20 32 70 0 # 0 31 88 7 10 0 # 0 65 71 81 34 35 77 0 # 0 62 11 90 66 1 0 # 0 63 64 49 17 100 0 # 0 36 47 19 8 46 48 0 # 0 39 23 67 56 74 0 # 0 95 98 16 86 96 0 # 0 45 82 18 84 37 13 0 # 0 92 42 44 38 97 60 89 58 0 # 0 33 29 78 3 54 24 80 0 # 0 27 69 76 79 50 68 0 # | 0.3 0.7 
0 92 42 44 38 96 17 93 0 # 0 14 15 87 57 97 0 # 0 39 23 67 56 74 0 # 0 2 75 41 55 4 25 0 # 0 72 21 73 22 26 0 # 0 27 69 76 79 50 68 0 # 0 33 29 78 3 54 24 80 0 # 0 36 47 19 8 46 48 0 # 0 95 98 16 86 43 91 100 0 # 0 45 82 18 84 37 13 0 # 0 59 5 83 61 85 0 # 0 63 64 49 60 89 58 0 # 0 30 51 9 20 32 70 0 # 0 62 11 90 66 1 0 # 0 28 12 40 53 0 # 0 52 99 94 0 # 0 6 0 # 0 65 71 81 34 35 77 0 # 0 31 88 7 10 0 # | 0.3 0.7 
0 14 15 87 57 43 91 93 0 # 0 95 98 16 86 37 13 0 # 0 92 42 44 38 96 0 # 0 45 82 18 84 97 60 89 58 0 # 0 36 47 19 8 46 48 0 # 0 63 64 49 17 100 0 # 0 72 21 73 22 26 0 # 0 39 23 67 56 74 0 # 0 2 75 41 55 4 25 0 # 0 27 69 76 79 50 68 0 # 0 33 29 78 3 54 24 80 0 # 0 59 5 83 61 85 0 # 0 30 51 9 20 32 70 0 # 0 62 11 90 66 1 0 # 0 52 99 94 0 # 0 28 12 40 53 0 # 0 6 0 # 0 65 71 81 34 35 77 0 # 0 31 88 7 10 0 # | 0.3 0.7 
0 6 0 # 0 52 99 94 0 # 0 28 12 40 53 0 # 0 92 42 44 38 96 0 # 0 95 98 16 86 97 60 89 58 0 # 0 33 29 78 50 68 0 # 0 65 71 81 34 35 77 0 # 0 63 64 49 17 100 0 # 0 14 15 87 57 43 91 93 0 # 0 39 23 67 56 74 0 # 0 30 51 9 20 32 70 0 # 0 27 69 76 79 3 54 24 80 0 # 0 36 47 19 8 46 48 0 # 0 45 82 18 84 37 13 0 # 0 2 75 41 26 0 # 0 72 21 73 22 55 4 25 0 # 0 62 11 90 66 1 0 # 0 31 88 7 10 0 # 0 59 5 83 61 85 0 # | 0.3 0.7 
0 45 82 18 84 96 13 0 # 0 14 15 87 57 37 60 89 58 0 # 0 36 47 19 8 46 48 0 # 0 72 21 73 22 26 0 # 0 52 99 94 0 # 0 39 23 67 56 74 0 # 0 62 11 90 66 1 0 # 0 92 42 44 38 97 0 # 0 28 12 40 53 0 # 0 95 98 16 86 43 91 93 0 # 0 65 71 81 34 35 77 0 # 0 27 69 76 79 50 68 0 # 0 63 64 49 17 100 0 # 0 33 29 78 3 54 24 80 0 # 0 30 51 9 20 32 70 0 # 0 2 75 41 55 4 25 0 # 0 31 88 7 10 0 # 0 6 0 # 0 59 5 83 61 85 0 # | 0.3 0.7 
0 63 64 49 17 93 0 # 0 95 98 16 86 43 91 100 0 # 0 36 47 19 8 46 48 0 # 0 72 21 73 22 26 0 # 0 52 99 94 0 # 0 39 23 67 56 74 0 # 0 62 11 90 66 1 0 # 0 92 42 44 38 97 0 # 0 14 15 87 57 96 13 0 # 0 28 12 40 53 0 # 0 65 71 81 34 35 77 0 # 0 27 69 76 79 50 68 0 # 0 33 29 78 3 54 24 80 0 # 0 30 51 9 20 32 70 0 # 0 2 75 41 55 4 25 0 # 0 45 82 18 84 37 60 89 58 0 # 0 31 88 7 10 0 # 0 6 0 # 0 59 5 83 61 85 0 # | 0.3 0.7 
0 6 0 # 0 59 5 83 61 85 0 # 0 33 29 78 50 68 0 # 0 72 21 73 41 26 0 # 0 52 99 94 0 # 0 92 42 44 38 96 0 # 0 28 12 40 53 0 # 0 2 75 22 55 4 25 0 # 0 14 15 87 57 97 60 89 58 0 # 0 39 23 67 56 74 0 # 0 31 88 7 10 0 # 0 95 98 16 86 43 91 93 0 # 0 63 64 49 17 100 0 # 0 36 47 19 8 46 48 0 # 0 65 71 81 34 35 77 0 # 0 30 51 9 20 32 70 0 # 0 62 11 90 66 1 0 # 0 45 82 18 84 37 13 0 # 0 27 69 76 79 3 54 24 80 0 # | 0.3 0.7 
0 39 23 67 56 74 0 # 0 52 99 94 0 # 0 6 0 # 0 59 5 83 61 85 0 # 0 27 69 76 79 50 68 0 # 0 31 88 7 10 0 # 0 28 12 40 53 0 # 0 62 11 90 66 1 0 # 0 65 71 81 34 35 77 0 # 0 30 51 9 20 32 70 0 # 0 45 82 18 84 37 17 93 0 # 0 95 98 16 86 43 91 100 0 # 0 2 75 41 55 4 25 0 # 0 63 64 49 60 89 58 0 # 0 33 29 78 3 54 24 80 0 # 0 36 47 19 8 46 48 0 # 0 14 15 87 57 96 13 0 # 0 92 42 44 38 97 0 # 0 72 21 73 22 26 0 # | 0.3 0.7 
0 6 0 # 0 52 99 94 0 # 0 33 29 78 50 68 0 # 0 65 71 81 34 35 77 0 # 0 39 23 67 56 74 0 # 0 30 51 9 20 32 70 0 # 0 2 75 41 26 0 # 0 72 21 73 22 55 4 25 0 # 0 62 11 90 66 1 0 # 0 63 64 49 17 100 0 # 0 92 42 44 38 96 0 # 0 59 5 83 61 85 0 # 0 95 98 16 86 43 91 93 0 # 0 36 47 19 8 46 48 0 # 0 31 88 7 10 0 # 0 45 82 18 84 37 13 0 # 0 14 15 87 57 97 60 89 58 0 # 0 28 12 40 53 0 # 0 27 69 76 79 3 54 24 80 0 # | 0.3 0.7 
0 14 15 87 57 97 0 # 0 92 42 44 38 96 13 0 # 0 36 47 19 8 46 48 0 # 0 72 21 73 22 26 0 # 0 52 99 94 0 # 0 39 23 67 56 74 0 # 0 62 11 90 66 1 0 # 0 28 12 40 53 0 # 0 95 98 16 86 43 91 93 0 # 0 65 71 81 34 35 77 0 # 0 27 69 76 79 50 68 0 # 0 63 64 49 17 100 0 # 0 33 29 78 3 54 24 80 0 # 0 30 51 9 20 32 70 0 # 0 2 75 41 55 4 25 0 # 0 45 82 18 84 37 60 89 58 0 # 0 31 88 7 10 0 # 0 6 0 # 0 59 5 83 61 85 0 # | 0.4 0.6 
0 45 82 18 84 96 0 # 0 92 42 44 38 97 60 89 58 0 # 0 95 98 16 86 43 91 93 0 # 0 14 15 87 57 37 13 0 # 0 36 47 19 8 46 48 0 # 0 63 64 49 17 100 0 # 0 72 21 73 22 26 0 # 0 39 23 67 56 74 0 # 0 2 75 41 55 4 25 0 # 0 27 69 76 79 50 68 0 # 0 33 29 78 3 54 24 80 0 # 0 59 5 83 61 85 0 # 0 30 51 9 20 32 70 0 # 0 62 11 90 66 1 0 # 0 52 99 94 0 # 0 28 12 40 53 0 # 0 6 0 # 0 65 71 81 34 35 77 0 # 0 31 88 7 10 0 # | 0.3 0.7 
0 6 0 # 0 14 15 87 57 97 60 89 58 0 # 0 72 21 73 22 26 0 # 0 95 98 16 86 43 91 93 0 # 0 63 64 49 17 100 0 # 0 62 11 90 66 1 0 # 0 92 42 44 38 96 0 # 0 27 69 76 79 3 54 24 80 0 # 0 28 12 40 53 0 # 0 33 29 78 50 68 0 # 0 52 99 94 0 # 0 45 82 18 84 37 13 0 # 0 59 5 83 61 85 0 # 0 39 23 67 56 74 0 # 0 31 88 7 10 0 # 0 65 71 81 34 35 77 0 # 0 30 51 9 20 32 70 0 # 0 36 47 19 8 46 48 0 # 0 2 75 41 55 4 25 0 # | 0.3 0.7 
0 14 15 87 57 97 60 89 58 0 # 0 45 82 18 84 37 13 0 # 0 95 98 16 86 43 91 93 0 # 0 92 42 44 38 96 0 # 0 36 47 19 8 46 48 0 # 0 63 64 49 17 100 0 # 0 72 21 73 22 26 0 # 0 39 23 67 56 74 0 # 0 2 75 41 55 4 25 0 # 0 27 69 76 79 50 68 0 # 0 33 29 78 3 54 24 80 0 # 0 59 5 83 61 85 0 # 0 30 51 9 20 32 70 0 # 0 62 11 90 66 1 0 # 0 52 99 94 0 # 0 28 12 40 53 0 # 0 6 0 # 0 65 71 81 34 35 77 0 # 0 31 88 7 10 0 # | 0.3 0.7 
0 62 11 90 66 1 0 # 0 63 64 49 17 100 0 # 0 36 47 19 8 46 48 0 # 0 92 42 44 38 96 0 # 0 45 82 18 84 97 13 0 # 0 2 75 41 55 4 25 0 # 0 72 21 73 22 26 0 # 0 33 29 78 3 54 24 80 0 # 0 27 69 76 79 50 68 0 # 0 39 23 67 56 74 0 # 0 95 98 16 86 43 91 93 0 # 0 14 15 87 57 37 60 89 58 0 # 0 52 99 94 0 # 0 65 71 81 34 35 77 0 # 0 30 51 9 20 32 70 0 # 0 28 12 40 53 0 # 0 6 0 # 0 59 5 83 61 85 0 # 0 31 88 7 10 0 # | 0.3 0.7 
0 45 82 18 84 37 13 0 # 0 14 15 87 57 97 60 89 58 0 # 0 2 75 41 55 4 25 0 # 0 72 21 73 22 26 0 # 0 27 69 76 79 34 35 77 0 # 0 33 29 78 3 54 24 80 0 # 0 39 23 67 56 74 0 # 0 92 42 44 38 96 0 # 0 95 98 16 86 43 91 93 0 # 0 36 47 19 8 46 48 0 # 0 63 64 49 17 100 0 # 0 65 71 81 50 68 0 # 0 52 99 94 0 # 0 62 11 90 66 1 0 # 0 30 51 9 20 32 70 0 # 0 28 12 40 53 0 # 0 6 0 # 0 59 5 83 61 85 0 # 0 31 88 7 10 0 # | 0.3 0.7 
0 2 75 41 26 0 # 0 72 21 73 22 55 4 25 0 # 0 36 47 19 8 46 48 0 # 0 52 99 94 0 # 0 39 23 67 56 74 0 # 0 62 11 90 66 1 0 # 0 92 42 44 38 97 0 # 0 14 15 87 57 96 13 0 # 0 28 12 40 53 0 # 0 95 98 16 86 43 91 93 0 # 0 65 71 81 34 35 77 0 # 0 27 69 76 79 50 68 0 # 0 63 64 49 17 100 0 # 0 33 29 78 3 54 24 80 0 # 0 30 51 9 20 32 70 0 # 0 45 82 18 84 37 60 89 58 0 # 0 31 88 7 10 0 # 0 6 0 # 0 59 5 83 61 85 0 # | 0.3 0.7 
0 33 29 78 50 68 0 # 0 27 69 76 79 3 54 24 80 0 # 0 36 47 19 8 46 48 0 # 0 72 21 73 22 26 0 # 0 52 99 94 0 # 0 39 23 67 56 74 0 # 0 62 11 90 66 1 0 # 0 92 42 44 38 97 0 # 0 14 15 87 57 96 13 0 # 0 28 12 40 53 0 # 0 95 98 16 86 43 91 93 0 # 0 65 71 81 34 35 77 0 # 0 63 64 49 17 100 0 # 0 30 51 9 20 32 70 0 # 0 2 75 41 55 4 25 0 # 0 45 82 18 84 37 60 89 58 0 # 0 31 88 7 10 0 # 0 6 0 # 0 59 5 83 61 85 0 # | 0.3 0.7 
0 36 47 19 8 46 48 0 # 0 72 21 73 22 26 0 # 0 52 99 94 0 # 0 39 23 67 56 74 0 # 0 62 11 90 66 1 0 # 0 92 42 44 38 97 0 # 0 14 15 87 57 96 13 0 # 0 28 12 40 53 0 # 0 95 98 16 86 43 91 93 0 # 0 65 71 81 34 35 77 0 # 0 27 69 76 79 50 68 0 # 0 63 64 49 17 100 0 # 0 33 29 78 3 54 24 80 0 # 0 30 51 9 20 32 70 0 # 0 2 75 41 55 4 25 0 # 0 45 82 18 84 37 60 89 58 0 # 0 31 88 7 10 0 # 0 6 0 # 0 59 5 83 61 85 0 # | 0.3 0.7 
0 65 71 81 50 68 0 # 0 27 69 76 79 34 35 77 0 # 0 36 47 19 8 46 48 0 # 0 72 21 73 22 26 0 # 0 52 99 94 0 # 0 39 23 67 56 74 0 # 0 62 11 90 66 1 0 # 0 92 42 44 38 97 0 # 0 14 15 87 57 96 13 0 # 0 28 12 40 53 0 # 0 95 98 16 86 43 91 93 0 # 0 63 64 49 17 100 0 # 0 33 29 78 3 54 24 80 0 # 0 30 51 9 20 32 70 0 # 0 2 75 41 55 4 25 0 # 0 45 82 18 84 37 60 89 58 0 # 0 31 88 7 10 0 # 0 6 0 # 0 59 5 83 61 85 0 # | 0.3 0.7 
0 6 0 # 0 52 99 94 0 # 0 39 23 67 56 74 0 # 0 31 88 7 10 48 0 # 0 63 64 49 17 100 0 # 0 62 11 90 66 1 0 # 0 2 75 41 55 4 25 0 # 0 72 21 73 22 26 0 # 0 30 51 9 20 32 70 0 # 0 33 29 78 3 54 24 80 0 # 0 28 12 40 53 0 # 0 59 5 83 61 85 0 # 0 92 42 44 38 96 0 # 0 14 15 87 57 97 0 # 0 65 71 81 34 35 77 0 # 0 95 98 16 86 43 91 93 0 # 0 45 82 18 84 37 13 0 # 0 27 69 76 79 50 68 0 # 0 36 47 19 8 46 60 89 58 0 # | 0.4 0.6 
0 65 71 78 34 35 77 0 # 0 33 29 81 3 54 24 80 0 # 0 36 47 19 8 46 48 0 # 0 72 21 73 22 26 0 # 0 52 99 94 0 # 0 39 23 67 56 74 0 # 0 62 11 90 66 1 0 # 0 92 42 44 38 97 0 # 0 14 15 87 57 96 13 0 # 0 28 12 40 53 0 # 0 95 98 16 86 43 91 93 0 # 0 27 69 76 79 50 68 0 # 0 63 64 49 17 100 0 # 0 30 51 9 20 32 70 0 # 0 2 75 41 55 4 25 0 # 0 45 82 18 84 37 60 89 58 0 # 0 31 88 7 10 0 # 0 6 0 # 0 59 5 83 61 85 0 # | 0.3 0.7 
0 2 75 41 26 0 # 0 72 21 73 22 55 4 25 0 # 0 95 98 16 86 43 91 93 0 # 0 92 42 44 38 96 0 # 0 14 15 87 57 37 13 0 # 0 45 82 18 84 97 60 89 58 0 # 0 36 47 19 8 46 48 0 # 0 63 64 49 17 100 0 # 0 39 23 67 56 74 0 # 0 27 69 76 79 50 68 0 # 0 33 29 78 3 54 24 80 0 # 0 59 5 83 61 85 0 # 0 30 51 9 20 32 70 0 # 0 62 11 90 66 1 0 # 0 52 99 94 0 # 0 28 12 40 53 0 # 0 6 0 # 0 65 71 81 34 35 77 0 # 0 31 88 7 10 0 # | 0.3 0.7 
0 2 75 22 26 0 # 0 72 21 73 41 55 4 25 0 # 0 95 98 16 86 43 91 93 0 # 0 92 42 44 38 96 0 # 0 14 15 87 57 37 13 0 # 0 45 82 18 84 97 60 89 58 0 # 0 36 47 19 8 46 48 0 # 0 63 64 49 17 100 0 # 0 39 23 67 56 74 0 # 0 27 69 76 79 50 68 0 # 0 33 29 78 3 54 24 80 0 # 0 59 5 83 61 85 0 # 0 30 51 9 20 32 70 0 # 0 62 11 90 66 1 0 # 0 52 99 94 0 # 0 28 12 40 53 0 # 0 6 0 # 0 65 71 81 34 35 77 0 # 0 31 88 7 10 0 # | 0.3 0.7 
0 95 98 16 86 43 91 93 0 # 0 92 42 44 38 96 0 # 0 14 15 87 57 37 13 0 # 0 45 82 18 84 97 60 89 58 0 # 0 36 47 19 8 46 48 0 # 0 63 64 49 17 100 0 # 0 72 21 73 22 26 0 # 0 39 23 67 56 74 0 # 0 2 75 41 55 4 25 0 # 0 27 69 76 79 50 68 0 # 0 33 29 78 3 54 24 80 0 # 0 59 5 83 61 85 0 # 0 30 51 9 20 32 70 0 # 0 62 11 90 66 1 0 # 0 52 99 94 0 # 0 28 12 40 53 0 # 0 6 0 # 0 65 71 81 34 35 77 0 # 0 31 88 7 10 0 # | 0.3 0.7 
0 33 29 81 3 54 24 80 0 # 0 65 71 78 34 35 77 0 # 0 36 47 19 8 46 48 0 # 0 14 15 87 57 96 13 0 # 0 95 98 16 86 43 91 93 0 # 0 30 51 9 20 32 70 0 # 0 92 42 44 38 97 0 # 0 62 11 90 66 1 0 # 0 27 69 76 79 50 68 0 # 0 45 82 18 84 37 60 89 58 0 # 0 39 23 67 55 4 25 0 # 0 52 99 94 0 # 0 63 64 49 17 100 0 # 0 72 75 73 41 56 74 0 # 0 28 12 22 26 0 # 0 2 21 40 53 0 # 0 6 0 # 0 59 5 83 61 85 0 # 0 31 88 7 10 0 # | 0.3 0.7 
0 27 69 76 79 34 35 77 0 # 0 65 71 81 50 68 0 # 0 95 98 16 86 43 91 93 0 # 0 92 42 44 38 96 0 # 0 14 15 87 57 37 13 0 # 0 45 82 18 84 97 60 89 58 0 # 0 36 47 19 8 46 48 0 # 0 63 64 49 17 100 0 # 0 72 21 73 22 26 0 # 0 39 23 67 56 74 0 # 0 2 75 41 55 4 25 0 # 0 33 29 78 3 54 24 80 0 # 0 59 5 83 61 85 0 # 0 30 51 9 20 32 70 0 # 0 62 11 90 66 1 0 # 0 52 99 94 0 # 0 28 12 40 53 0 # 0 6 0 # 0 31 88 7 10 0 # | 0.3 0.7 
0 65 71 78 34 35 77 0 # 0 33 29 81 3 54 24 80 0 # 0 95 98 16 86 43 91 93 0 # 0 92 42 44 38 96 0 # 0 14 15 87 57 37 13 0 # 0 45 82 18 84 97 60 89 58 0 # 0 36 47 19 8 46 48 0 # 0 63 64 49 17 100 0 # 0 72 21 73 22 26 0 # 0 39 23 67 56 74 0 # 0 2 75 41 55 4 25 0 # 0 27 69 76 79 50 68 0 # 0 59 5 83 61 85 0 # 0 30 51 9 20 32 70 0 # 0 62 11 90 66 1 0 # 0 52 99 94 0 # 0 28 12 40 53 0 # 0 6 0 # 0 31 88 7 10 0 # | 0.3 0.7 
0 95 98 16 86 43 91 93 0 # 0 92 42 44 38 96 0 # 0 14 15 87 57 37 13 0 # 0 45 82 18 84 97 60 89 58 0 # 0 63 64 49 17 100 0 # 0 36 47 19 8 46 48 0 # 0 72 75 73 41 56 74 0 # 0 39 23 67 55 4 25 0 # 0 28 12 22 26 0 # 0 52 99 94 0 # 0 62 11 90 66 1 0 # 0 65 71 81 34 35 77 0 # 0 33 29 78 3 54 24 80 0 # 0 27 69 76 79 50 68 0 # 0 59 5 83 61 85 0 # 0 2 21 40 53 0 # 0 6 0 # 0 30 51 9 20 32 70 0 # 0 31 88 7 10 0 # | 0.3 0.7 
0 28 12 41 56 74 0 # 0 72 75 73 22 26 0 # 0 95 98 16 86 43 91 93 0 # 0 92 42 44 38 96 0 # 0 14 15 87 57 37 13 0 # 0 45 82 18 84 97 60 89 58 0 # 0 63 64 49 17 100 0 # 0 36 47 19 8 46 48 0 # 0 39 23 67 55 4 25 0 # 0 52 99 94 0 # 0 62 11 90 66 1 0 # 0 65 71 81 34 35 77 0 # 0 33 29 78 3 54 24 80 0 # 0 27 69 76 79 50 68 0 # 0 59 5 83 61 85 0 # 0 2 21 40 53 0 # 0 6 0 # 0 30 51 9 20 32 70 0 # 0 31 88 7 10 0 # | 0.3 0.7 
0 33 29 81 3 54 24 80 0 # 0 65 71 78 34 35 77 0 # 0 95 98 16 86 43 91 93 0 # 0 92 42 44 38 96 0 # 0 14 15 87 57 37 13 0 # 0 45 82 18 84 97 60 89 58 0 # 0 63 64 49 17 100 0 # 0 36 47 19 8 46 48 0 # 0 72 75 73 41 56 74 0 # 0 39 23 67 55 4 25 0 # 0 28 12 22 26 0 # 0 52 99 94 0 # 0 62 11 90 66 1 0 # 0 27 69 76 79 50 68 0 # 0 59 5 83 61 85 0 # 0 2 21 40 53 0 # 0 6 0 # 0 30 51 9 20 32 70 0 # 0 31 88 7 10 0 # | 0.3 0.7 
0 45 82 18 84 96 13 0 # 0 14 15 87 57 37 60 89 58 0 # 0 64 49 17 100 0 # 0 63 62 11 90 66 1 0 # 0 33 29 81 3 54 24 80 0 # 0 65 71 78 34 35 77 0 # 0 36 47 19 8 46 48 0 # 0 72 21 73 22 26 0 # 0 52 99 94 0 # 0 39 23 67 56 74 0 # 0 92 42 44 38 97 0 # 0 28 12 40 53 0 # 0 95 98 16 86 43 91 93 0 # 0 27 69 76 79 50 68 0 # 0 30 51 9 20 32 70 0 # 0 2 75 41 55 4 25 0 # 0 31 88 7 10 0 # 0 6 0 # 0 59 5 83 61 85 0 # | 0.3 0.7 
0 6 0 # 0 63 62 11 90 66 1 0 # 0 33 29 78 3 54 24 80 0 # 0 28 12 40 53 0 # 0 65 71 81 34 35 77 0 # 0 52 99 94 0 # 0 30 51 9 20 32 70 0 # 0 31 88 7 10 0 # 0 64 49 17 100 0 # 0 2 75 41 55 4 25 0 # 0 27 69 76 79 50 68 0 # 0 14 15 87 57 43 91 93 0 # 0 72 21 73 22 26 0 # 0 39 23 67 56 74 0 # 0 95 98 16 86 97 60 89 58 0 # 0 92 42 44 38 96 0 # 0 36 47 19 8 46 48 0 # 0 59 5 83 61 85 0 # 0 45 82 18 84 37 13 0 # | 0.3 0.7 
0 6 0 # 0 52 99 94 0 # 0 92 42 44 38 97 0 # 0 36 47 19 8 46 48 0 # 0 28 12 40 53 0 # 0 14 15 87 57 96 13 0 # 0 2 21 73 22 56 74 0 # 0 62 11 90 66 1 0 # 0 63 64 49 17 100 0 # 0 30 51 9 20 32 70 0 # 0 65 71 78 34 35 77 0 # 0 95 98 16 86 43 91 93 0 # 0 59 5 83 61 85 0 # 0 33 29 81 3 54 24 80 0 # 0 72 23 67 26 0 # 0 31 88 7 10 0 # 0 45 82 18 84 37 60 89 58 0 # 0 27 69 76 79 50 68 0 # 0 39 75 41 55 4 25 0 # | 0.3 0.7 
0 36 47 19 8 46 48 0 # 0 39 23 67 56 74 0 # 0 6 0 # 0 52 99 94 0 # 0 92 42 44 38 96 0 # 0 30 51 9 20 32 70 0 # 0 31 88 7 10 0 # 0 63 62 11 90 66 1 0 # 0 33 29 78 3 54 24 80 0 # 0 59 5 83 61 85 0 # 0 14 15 87 57 97 60 89 58 0 # 0 72 21 73 22 26 0 # 0 2 75 41 55 4 25 0 # 0 65 71 81 34 35 77 0 # 0 45 82 18 84 37 13 0 # 0 64 49 17 100 0 # 0 95 98 16 86 43 91 93 0 # 0 28 12 40 53 0 # 0 27 69 76 79 50 68 0 # | 0.3 0.7 
0 52 99 94 0 # 0 6 0 # 0 59 5 83 61 85 0 # 0 27 69 76 79 34 35 77 0 # 0 62 11 90 66 1 0 # 0 28 12 22 55 4 25 0 # 0 30 51 9 20 32 70 0 # 0 31 88 7 10 0 # 0 36 47 19 8 46 48 0 # 0 65 71 81 50 68 0 # 0 33 29 78 3 54 24 80 0 # 0 72 75 73 41 56 74 0 # 0 2 21 40 53 0 # 0 63 64 49 17 100 0 # 0 45 82 18 84 96 0 # 0 95 98 16 86 43 91 93 0 # 0 14 15 87 57 37 13 0 # 0 92 42 44 38 97 60 89 58 0 # 0 39 23 67 26 0 # | 0.3 0.7 
0 14 15 87 57 96 60 89 58 0 # 0 45 82 18 84 37 13 0 # 0 64 49 17 100 0 # 0 63 62 11 90 66 1 0 # 0 33 29 81 3 54 24 80 0 # 0 65 71 78 34 35 77 0 # 0 36 47 19 8 46 48 0 # 0 72 21 73 22 26 0 # 0 52 99 94 0 # 0 39 23 67 56 74 0 # 0 92 42 44 38 97 0 # 0 28 12 40 53 0 # 0 95 98 16 86 43 91 93 0 # 0 27 69 76 79 50 68 0 # 0 30 51 9 20 32 70 0 # 0 2 75 41 55 4 25 0 # 0 31 88 7 10 0 # 0 6 0 # 0 59 5 83 61 85 0 # | 0.3 0.7 
0 45 82 18 84 37 13 0 # 0 14 15 87 57 97 60 89 58 0 # 0 95 98 16 86 43 91 93 0 # 0 92 42 44 38 96 0 # 0 36 47 19 8 46 48 0 # 0 63 62 11 90 66 1 0 # 0 72 21 73 22 26 0 # 0 39 23 67 56 74 0 # 0 2 75 41 55 4 25 0 # 0 27 69 76 79 50 68 0 # 0 33 29 81 3 54 24 80 0 # 0 59 5 83 61 85 0 # 0 30 51 9 20 32 70 0 # 0 64 49 17 100 0 # 0 52 99 94 0 # 0 28 12 40 53 0 # 0 6 0 # 0 65 71 78 34 35 77 0 # 0 31 88 7 10 0 # | 0.3 0.7 
0 72 21 73 41 26 0 # 0 2 75 22 55 4 25 0 # 0 64 49 17 100 0 # 0 63 62 11 90 66 1 0 # 0 33 29 81 3 54 24 80 0 # 0 65 71 78 34 35 77 0 # 0 36 47 19 8 46 48 0 # 0 52 99 94 0 # 0 39 23 67 56 74 0 # 0 92 42 44 38 97 0 # 0 14 15 87 57 96 13 0 # 0 28 12 40 53 0 # 0 95 98 16 86 43 91 93 0 # 0 27 69 76 79 50 68 0 # 0 30 51 9 20 32 70 0 # 0 45 82 18 84 37 60 89 58 0 # 0 31 88 7 10 0 # 0 6 0 # 0 59 5 83 61 85 0 # | 0.3 0.7 
0 63 62 11 90 66 1 0 # 0 64 49 17 100 0 # 0 36 47 19 8 46 48 0 # 0 72 21 73 22 26 0 # 0 52 99 94 0 # 0 39 23 67 56 74 0 # 0 92 42 44 38 97 0 # 0 14 15 87 57 96 13 0 # 0 28 12 40 53 0 # 0 95 98 16 86 43 91 93 0 # 0 65 71 81 34 35 77 0 # 0 27 69 76 79 50 68 0 # 0 33 29 78 3 54 24 80 0 # 0 30 51 9 20 32 70 0 # 0 2 75 41 55 4 25 0 # 0 45 82 18 84 37 60 89 58 0 # 0 31 88 7 10 0 # 0 6 0 # 0 59 5 83 61 85 0 # | 0.3 0.7 
0 2 75 41 26 0 # 0 72 21 73 22 55 4 25 0 # 0 64 49 17 100 0 # 0 63 62 11 90 66 1 0 # 0 33 29 81 3 54 24 80 0 # 0 65 71 78 34 35 77 0 # 0 36 47 19 8 46 48 0 # 0 52 99 94 0 # 0 39 23 67 56 74 0 # 0 92 42 44 38 97 0 # 0 14 15 87 57 96 13 0 # 0 28 12 40 53 0 # 0 95 98 16 86 43 91 93 0 # 0 27 69 76 79 50 68 0 # 0 30 51 9 20 32 70 0 # 0 45 82 18 84 37 60 89 58 0 # 0 31 88 7 10 0 # 0 6 0 # 0 59 5 83 61 85 0 # | 0.3 0.7 
0 6 0 # 0 52 99 94 0 # 0 59 5 83 61 85 0 # 0 31 88 7 10 48 0 # 0 28 12 40 53 0 # 0 72 21 73 22 26 0 # 0 39 23 67 56 74 0 # 0 36 47 19 8 46 60 89 58 0 # 0 2 75 41 55 4 25 0 # 0 65 71 81 34 35 77 0 # 0 27 69 76 79 50 68 0 # 0 30 51 9 20 32 70 0 # 0 33 29 78 3 54 24 80 0 # 0 92 42 44 38 96 0 # 0 14 15 87 57 97 0 # 0 63 62 11 90 66 1 0 # 0 45 82 18 84 37 13 0 # 0 64 49 17 100 0 # 0 95 98 16 86 43 91 93 0 # | 0.4 0.6 
0 64 49 17 100 0 # 0 63 62 11 90 66 1 0 # 0 33 29 81 3 54 24 80 0 # 0 65 71 78 34 35 77 0 # 0 36 47 19 8 46 48 0 # 0 72 21 73 22 26 0 # 0 52 99 94 0 # 0 39 23 67 56 74 0 # 0 92 42 44 38 97 0 # 0 14 15 87 57 96 13 0 # 0 28 12 40 53 0 # 0 95 98 16 86 43 91 93 0 # 0 27 69 76 79 50 68 0 # 0 30 51 9 20 32 70 0 # 0 2 75 41 55 4 25 0 # 0 45 82 18 84 37 60 89 58 0 # 0 31 88 7 10 0 # 0 6 0 # 0 59 5 83 61 85 0 # | 0.3 0.7 
